                                kicad schematic
                                Transient Analysis  Wed Oct 22 17:17:05  2025
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
324	2.563691e-02	-5.16664e-11	4.560881e-10	
325	2.573691e-02	4.542807e-11	-4.56088e-10	
326	2.583691e-02	-5.16664e-11	4.560880e-10	
327	2.593691e-02	4.542808e-11	-4.56088e-10	
328	2.603691e-02	-5.16664e-11	4.560880e-10	
329	2.613691e-02	4.542809e-11	-4.56088e-10	
330	2.623691e-02	-5.16664e-11	4.560880e-10	
331	2.633691e-02	4.542809e-11	-4.56088e-10	
332	2.643691e-02	-5.16664e-11	4.560879e-10	
333	2.653691e-02	4.542810e-11	-4.56088e-10	
334	2.663691e-02	-5.16664e-11	4.560879e-10	
335	2.673691e-02	4.542811e-11	-4.56088e-10	
336	2.683691e-02	-5.16664e-11	4.560879e-10	
337	2.693691e-02	4.542811e-11	-4.56088e-10	
338	2.703691e-02	-5.16664e-11	4.560878e-10	
339	2.713691e-02	4.542812e-11	-4.56088e-10	
340	2.723691e-02	-5.16664e-11	4.560878e-10	
341	2.733691e-02	4.542813e-11	-4.56088e-10	
342	2.743691e-02	-5.16664e-11	4.560878e-10	
343	2.753691e-02	4.542814e-11	-4.56088e-10	
344	2.763691e-02	-5.16664e-11	4.560878e-10	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
345	2.773691e-02	4.542814e-11	-4.56088e-10	
346	2.783691e-02	-5.16664e-11	4.560877e-10	
347	2.793691e-02	4.542815e-11	-4.56088e-10	
348	2.803691e-02	-5.16664e-11	4.560877e-10	
349	2.813691e-02	4.542816e-11	-4.56088e-10	
350	2.823691e-02	-5.16664e-11	4.560877e-10	
351	2.833691e-02	4.542816e-11	-4.56088e-10	
352	2.843691e-02	-5.16664e-11	4.560876e-10	
353	2.853691e-02	4.542817e-11	-4.56088e-10	
354	2.863691e-02	-5.16665e-11	4.560876e-10	
355	2.873691e-02	4.542818e-11	-4.56088e-10	
356	2.883691e-02	-5.16665e-11	4.560876e-10	
357	2.893691e-02	4.542818e-11	-4.56088e-10	
358	2.903691e-02	-5.16665e-11	4.560876e-10	
359	2.913691e-02	4.542819e-11	-4.56087e-10	
360	2.923691e-02	-5.16665e-11	4.560875e-10	
361	2.933691e-02	4.542820e-11	-4.56087e-10	
